  -0.20311,  0.59233,  0.00000;
   0.61886,  2.29822,  0.00000;
  -0.24327,  0.57365,  0.00000;
  -2.42230,  0.70121,  0.00000;
  -0.24410, -2.29663,  0.00000;
   0.45721,  0.32369,  0.00000;
   1.33570, -0.82948,  0.00000;
   0.50010,  0.81342,  0.00000;
   0.05974, -0.18549,  0.00000;
   0.79159,  0.55916,  0.00000;
  -0.24500,  0.67400,  0.00000;
   2.69858, -0.45566,  0.00000;
  -0.46672, -1.82695,  0.00000;
  -0.27514, -0.13046,  0.00000;
  -0.43944, -1.13120,  0.00000;
  -0.32724,  0.13332,  0.00000;
  -0.96382,  0.54832,  0.00000;
  -1.37671,  1.80199,  0.00000;
   1.10768, -0.00233,  0.00000;
  -1.36673,  1.30858,  0.00000;
  -0.15998,  1.11294,  0.00000;
  -1.19024,  0.90403,  0.00000;
   0.38529,  0.12710,  0.00000;
  -0.07085,  2.45809,  0.00000;
   0.89019,  0.10888,  0.00000;
  -1.18382,  1.51695,  0.00000;
   0.98425, -0.68746,  0.00000;
   0.97973, -1.85627,  0.00000;
   0.15795, -0.03063,  0.00000;
   0.91842, -1.70297,  0.00000;
   0.03797,  0.89397,  0.00000;
   0.70734, -0.14534,  0.00000;
   1.13178, -0.94350,  0.00000;
   0.51478,  0.80111,  0.00000;
  -1.14946,  0.75315,  0.00000;
   1.02421,  2.15697,  0.00000;
   1.21637, -1.14914,  0.00000;
   0.50338, -0.40832,  0.00000;
   0.77136,  1.17940,  0.00000;
   0.00149, -2.43638,  0.00000;
   0.28957,  0.22345,  0.00000;
   0.07233, -0.46304,  0.00000;
   0.09226,  0.05264,  0.00000;
   1.96087,  0.76294,  0.00000;
  -0.75617,  0.30765,  0.00000;
   0.11865,  0.78399,  0.00000;
  -1.15274, -0.87031,  0.00000;
   0.14809, -0.66482,  0.00000;
  -0.01365, -0.21159,  0.00000;
   0.02375,  0.12275,  0.00000;
  -0.62760, -0.49434,  0.00000;
   1.22850, -1.80572,  0.00000;
   1.13287,  1.12194,  0.00000;
   0.59497, -1.58334,  0.00000;
  -1.00512, -1.11575,  0.00000;
  -1.55040,  0.42432,  0.00000;
  -1.19895, -0.59368,  0.00000;
  -0.88857,  0.62069,  0.00000;
  -0.96291, -1.54468,  0.00000;
  -0.55418, -0.82185,  0.00000;
  -1.58410, -0.38425,  0.00000;
  -1.65519, -0.12770,  0.00000;
   2.45934,  0.19663,  0.00000;
   0.39430,  1.09016,  0.00000;
  -0.87529, -0.39024,  0.00000;
  -0.00610,  1.11291,  0.00000;
  -0.46637, -0.29938,  0.00000;
  -1.24237, -0.19753,  0.00000;
  -0.07244,  0.48110,  0.00000;
  -0.96189, -0.22318,  0.00000;
   0.90374,  0.72039,  0.00000;
   0.12414, -0.89977,  0.00000;
   1.07569,  0.76450,  0.00000;
  -1.20370,  1.08019,  0.00000;
   1.89455, -2.43610,  0.00000;
  -1.29733, -1.04839,  0.00000;
  -1.41109, -1.51370,  0.00000;
   0.15613, -0.53011,  0.00000;
   1.30007,  0.48302,  0.00000;
  -0.74505, -0.51898,  0.00000;
   1.97326, -0.00224,  0.00000;
  -0.40941, -1.23941,  0.00000;
   0.46966,  0.80735,  0.00000;
   1.56640, -0.15829,  0.00000;
   0.26737, -1.14064,  0.00000;
  -1.67827,  0.59469,  0.00000;
  -0.62838,  0.40174,  0.00000;
  -1.08076, -0.43426,  0.00000;
  -0.47153,  0.67416,  0.00000;
  -1.10416, -1.34422,  0.00000;
   1.54497,  1.01071,  0.00000;
   0.30446, -0.85105,  0.00000;
   0.85886,  0.83214,  0.00000;
   0.27515,  0.85461,  0.00000;
   2.44412,  1.36491,  0.00000;
  -0.17655, -0.49448,  0.00000;
   1.01060,  0.70180,  0.00000;
  -0.67866, -0.47622,  0.00000;
   0.18330, -0.38311,  0.00000;
  -0.87741, -2.11533,  0.00000;
   0.18426, -0.76062,  0.00000;
   1.22411,  0.71944,  0.00000;
  -0.00179,  0.91903,  0.00000;
   0.29089,  0.02138,  0.00000;
   0.65922,  0.96853,  0.00000;
  -0.31037,  0.34531,  0.00000;
   0.12544,  0.59869,  0.00000;
  -2.10088,  0.75615,  0.00000;
  -2.00011, -2.10405,  0.00000;
   1.10221, -0.75948,  0.00000;
  -0.01536,  0.07503,  0.00000;
   1.15069, -0.12410,  0.00000;
  -0.86922, -0.64254,  0.00000;
   0.67854, -0.16460,  0.00000;
   0.25398, -0.91972,  0.00000;
  -0.08993,  0.55211,  0.00000;
   1.27636,  1.09672,  0.00000;
  -1.01865, -1.62435,  0.00000;
   0.06125,  0.64023,  0.00000;
   0.95130, -1.55897,  0.00000;
   0.61153, -0.84274,  0.00000;
  -0.88911, -0.93298,  0.00000;
   1.51697, -1.79695,  0.00000;
   1.98137,  0.93890,  0.00000;
   0.07191,  1.65431,  0.00000;
  -0.80365, -0.52808,  0.00000;
  -1.27501, -1.70045,  0.00000;
  -2.12377,  0.66014,  0.00000;
  -0.67480, -1.49343,  0.00000;
   1.23088,  0.40554,  0.00000;
  -1.56628, -0.07011,  0.00000;
  -0.24846,  0.21600,  0.00000;
   0.75621, -0.64434,  0.00000;
  -1.10028, -0.99334,  0.00000;
   0.37849, -1.85467,  0.00000;
   0.18995,  1.12435,  0.00000;
  -0.74498, -0.09926,  0.00000;
  -1.15861,  0.86160,  0.00000;
  -0.59641, -0.47179,  0.00000;
   0.89208,  1.00945,  0.00000;
   0.75610,  0.83159,  0.00000;
  -0.56760, -1.12390,  0.00000;
   0.37788,  0.67322,  0.00000;
   1.05223, -1.60449,  0.00000;
   0.70497,  0.34068,  0.00000;
  -0.80626, -1.33388,  0.00000;
  -0.00932,  0.45919,  0.00000;
   0.94878, -1.80164,  0.00000;
  -0.16145,  1.29474,  0.00000;
  -0.67640,  0.18204,  0.00000;
  -0.72354, -1.32162,  0.00000;
  -1.01871, -1.31707,  0.00000;
  -0.86883, -0.61335,  0.00000;
  -1.21647, -0.16750,  0.00000;
  -0.15986,  0.43264,  0.00000;
   1.42242,  2.83046,  0.00000;
  -0.33437, -1.42852,  0.00000;
   0.07504, -1.01025,  0.00000;
   0.51238, -0.50923,  0.00000;
   1.05182,  0.86491,  0.00000;
  -1.96279,  0.02390,  0.00000;
   1.21095, -1.29523,  0.00000;
  -1.00712,  0.05747,  0.00000;
  -1.36044,  1.05203,  0.00000;
   0.62078, -0.65547,  0.00000;
   0.21283, -0.37552,  0.00000;
   1.17080, -0.51368,  0.00000;
  -1.32978, -0.64927,  0.00000;
   1.37357,  0.49356,  0.00000;
   1.28947,  0.63153,  0.00000;
   0.27262, -0.93273,  0.00000;
  -1.27166,  1.24079,  0.00000;
   0.43803, -1.05698,  0.00000;
   0.93654, -0.30770,  0.00000;
  -0.08767, -0.52003,  0.00000;
  -0.14781,  0.19166,  0.00000;
  -1.01861, -0.76980,  0.00000;
  -0.24310, -1.15076,  0.00000;
   1.33199, -0.87276,  0.00000;
   0.57382,  0.46061,  0.00000;
   0.98455,  1.08832,  0.00000;
  -1.32363,  1.00472,  0.00000;
   0.75389, -0.71615,  0.00000;
   1.47299,  0.04095,  0.00000;
   0.51488,  0.41696,  0.00000;
   2.27190,  1.01844,  0.00000;
   0.00500, -0.52973,  0.00000;
   0.02460,  0.13745,  0.00000;
   0.51295, -0.27172,  0.00000;
   1.19568, -1.07906,  0.00000;
   0.74995,  2.34626,  0.00000;
  -0.43526, -0.10907,  0.00000;
  -0.71790, -0.06694,  0.00000;
   1.65264,  1.27541,  0.00000;
   0.01160, -0.62345,  0.00000;
  -0.93713, -1.45695,  0.00000;
  -1.44955, -1.29069,  0.00000;
   0.89632,  0.49537,  0.00000;
   0.22222,  0.46478,  0.00000;
   0.17566,  2.69983,  0.00000;
   0.69263,  0.69717,  0.00000;
   0.28705,  1.27314,  0.00000;
  -1.08907, -0.40207,  0.00000;
  -1.18495, -0.39137,  0.00000;
   0.74621,  0.61213,  0.00000;
  -0.42006, -1.02308,  0.00000;
  -0.14219, -0.54101,  0.00000;
  -0.10124, -1.36990,  0.00000;
  -0.48623, -1.17277,  0.00000;
  -0.21526,  0.61730,  0.00000;
   0.87341, -0.65318,  0.00000;
   0.16190, -0.47225,  0.00000;
  -1.15556, -0.39969,  0.00000;
   0.24946,  1.52116,  0.00000;
   0.04136,  0.06479,  0.00000;
  -0.48402, -0.79322,  0.00000;
   0.42738,  0.46615,  0.00000;
  -1.35453,  0.46663,  0.00000;
   0.47336,  0.93685,  0.00000;
  -0.25046,  1.41509,  0.00000;
   0.39692,  0.15348,  0.00000;
   0.78373, -1.08497,  0.00000;
  -0.63697,  0.95299,  0.00000;
   0.47195,  0.16840,  0.00000;
  -1.21572,  1.07781,  0.00000;
   0.74576, -0.02533,  0.00000;
  -0.46989,  0.47234,  0.00000;
   1.53889,  0.24647,  0.00000;
  -0.77145, -2.07033,  0.00000;
  -0.10225, -0.56048,  0.00000;
   0.90700,  1.50607,  0.00000;
  -0.80950, -3.03999,  0.00000;
   0.20504,  0.96384,  0.00000;
   0.75312, -0.52009,  0.00000;
   0.42031,  1.46779,  0.00000;
   0.20432, -1.30262,  0.00000;
  -2.04612,  0.48269,  0.00000;
   1.09390,  0.18300,  0.00000;
   0.41541, -1.26690,  0.00000;
   0.62845, -0.59729,  0.00000;
   1.08343,  0.54518,  0.00000;
  -0.40417,  0.81123,  0.00000;
  -2.17796, -0.00961,  0.00000;
  -0.29946,  1.10467,  0.00000;
  -0.64203, -0.55540,  0.00000;
   0.60425,  1.21973,  0.00000;
   0.49728, -0.20471,  0.00000;
   0.10549,  1.02643,  0.00000;
   1.89374,  0.29006,  0.00000;
   1.20645,  0.41534,  0.00000;
  -0.64286, -0.25538,  0.00000;
   0.94490,  0.09407,  0.00000;
  -1.46968, -0.40207,  0.00000;
   0.14971,  0.05939,  0.00000;
  -1.54013,  1.33005,  0.00000;
  -0.77776, -0.95865,  0.00000;
  -0.27207, -0.76534,  0.00000;
  -0.53569, -0.35522,  0.00000;
  -0.00066,  0.17380,  0.00000;
  -0.97183,  0.10177,  0.00000;
  -0.81632,  0.73298,  0.00000;
  -0.25477,  2.24608,  0.00000;
   0.21085,  0.13862,  0.00000;
   0.35830,  1.02322,  0.00000;
   0.54409, -1.20897,  0.00000;
  -0.32726,  0.17658,  0.00000;
  -0.06245, -0.90582,  0.00000;
  -1.61090,  0.28651,  0.00000;
  -0.54556,  0.19824,  0.00000;
  -0.15607, -1.45723,  0.00000;
  -1.10381, -0.24734,  0.00000;
  -1.39961, -1.02369,  0.00000;
  -1.17196, -1.70983,  0.00000;
  -0.86361,  0.01757,  0.00000;
  -0.98381, -0.91264,  0.00000;
  -1.49029, -0.88982,  0.00000;
  -0.81681,  0.61105,  0.00000;
   1.49802,  0.35759,  0.00000;
  -0.18096, -0.35096,  0.00000;
  -1.35704, -1.69823,  0.00000;
   1.72783, -0.58734,  0.00000;
  -0.22513, -1.92509,  0.00000;
  -1.66728, -0.82497,  0.00000;
  -0.57275, -0.68649,  0.00000;
   0.00015,  2.19041,  0.00000;
   0.12965, -0.48770,  0.00000;
  -0.23287, -0.24982,  0.00000;
  -0.64542,  1.22829,  0.00000;
   1.14467,  0.20052,  0.00000;
  -0.53912, -0.22805,  0.00000;
  -0.61569, -0.51672,  0.00000;
   0.13988,  0.37124,  0.00000;
   1.16666, -0.45445,  0.00000;
  -1.14260,  0.04907,  0.00000;
  -0.84048,  1.04970,  0.00000;
  -0.50174, -2.54585,  0.00000;
   0.48867, -0.58411,  0.00000;
   0.85780, -0.49821,  0.00000;
  -1.11944,  0.22571,  0.00000;
   0.66344,  0.12123,  0.00000;
   0.89163,  1.62964,  0.00000;
  -0.04099, -0.10530,  0.00000;
  -0.01524, -1.73765,  0.00000;
  -0.28823,  0.04463,  0.00000;
  -0.09292,  0.03030,  0.00000;
  -1.44258, -0.38594,  0.00000;
  -0.89566, -0.63381,  0.00000;
   1.44180,  0.77728,  0.00000;
   1.51655,  0.41067,  0.00000;
   0.12135, -0.41561,  0.00000;
  -2.28671,  0.43861,  0.00000;
  -0.54852, -0.06747,  0.00000;
   0.83804, -0.39207,  0.00000;
  -0.00823,  0.45303,  0.00000;
   1.41064, -0.17855,  0.00000;
   2.06926,  0.39573,  0.00000;
  -0.20800, -1.36746,  0.00000;
  -0.68911, -0.70632,  0.00000;
  -0.04490,  1.29503,  0.00000;
   1.45606, -0.86959,  0.00000;
   0.67355, -0.00750,  0.00000;
   1.59844, -1.60979,  0.00000;
   0.27551, -0.89718,  0.00000;
   1.22440, -0.47311,  0.00000;
  -1.31214, -1.05691,  0.00000;
   0.75981, -0.62062,  0.00000;
   0.19561, -0.01965,  0.00000;
   1.21044, -0.89583,  0.00000;
   0.56260, -3.12647,  0.00000;
   1.01731, -1.28724,  0.00000;
   0.72334, -0.27806,  0.00000;
  -0.50932, -0.56337,  0.00000;
   2.41018, -0.01719,  0.00000;
   2.16204,  1.47142,  0.00000;
   0.47834, -0.51881,  0.00000;
   1.24817, -1.43724,  0.00000;
   1.62723, -3.05011,  0.00000;
   0.12978, -0.52406,  0.00000;
  -0.50800, -0.19819,  0.00000;
   1.37570, -0.46306,  0.00000;
  -0.06398, -1.66636,  0.00000;
  -1.57462,  0.04424,  0.00000;
   0.96041, -0.65664,  0.00000;
   1.45652, -1.28697,  0.00000;
   0.92547, -2.94421,  0.00000;
   1.59572, -0.60391,  0.00000;
  -0.65362,  0.76804,  0.00000;
  -1.09115, -1.38483,  0.00000;
   0.99620,  0.13451,  0.00000;
  -1.86014,  0.44467,  0.00000;
  -0.70185, -0.21454,  0.00000;
  -0.88858, -0.98121,  0.00000;
  -1.62808,  0.15027,  0.00000;
   0.95334, -1.72107,  0.00000;
   2.40441,  1.58966,  0.00000;
   1.90954,  1.64187,  0.00000;
   1.71139,  0.15002,  0.00000;
   0.96038,  0.61425,  0.00000;
   1.06578,  0.55975,  0.00000;
  -1.00809,  0.43788,  0.00000;
  -0.08616, -0.08954,  0.00000;
  -1.18102, -1.47004,  0.00000;
  -0.10267, -1.01370,  0.00000;
  -0.91052,  0.60068,  0.00000;
   0.28403, -0.94743,  0.00000;
   0.31616,  0.10566,  0.00000;
  -0.52636,  2.99960,  0.00000;
   0.31926,  0.46998,  0.00000;
  -0.81173,  0.46103,  0.00000;
  -1.44939,  0.94088,  0.00000;
  -0.12163, -0.50828,  0.00000;
  -1.06998, -0.70052,  0.00000;
   0.85437,  1.69024,  0.00000;
   0.79554, -0.17979,  0.00000;
   0.62830, -0.67684,  0.00000;
  -0.81259, -2.53963,  0.00000;
  -0.27162, -1.74803,  0.00000;
  -1.81996, -1.33083,  0.00000;
  -0.84292, -0.02154,  0.00000;
  -0.70412,  1.12979,  0.00000;
   1.36181,  0.82923,  0.00000;
  -1.49680,  1.51117,  0.00000;
  -0.68565, -0.56082,  0.00000;
  -0.00702,  0.33887,  0.00000;
  -1.64323, -3.38760,  0.00000;
  -0.05714,  0.86125,  0.00000;
   0.96129, -0.30852,  0.00000;
   0.07732,  0.42423,  0.00000;
  -0.30660, -0.73692,  0.00000;
  -1.21591, -0.06770,  0.00000;
  -1.19784,  0.55795,  0.00000;
  -1.85133, -1.36131,  0.00000;
   1.02921,  0.04802,  0.00000;
   0.63694,  0.42780,  0.00000;
   0.88621, -1.14209,  0.00000;
  -0.19498,  0.93455,  0.00000;
  -0.63417, -0.66933,  0.00000;
   0.41660, -1.14998,  0.00000;
  -0.47662,  1.96269,  0.00000;
   0.34264,  0.36514,  0.00000;
  -0.19003,  0.42957,  0.00000;
  -0.44722, -2.29904,  0.00000;
   1.44614,  0.07269,  0.00000;
  -0.93025,  0.75491,  0.00000;
  -1.36139, -0.55241,  0.00000;
  -0.55184,  0.65547,  0.00000;
   0.99889,  1.76002,  0.00000;
  -1.19050, -0.03935,  0.00000;
   0.46401, -0.29007,  0.00000;
  -0.63614,  1.42572,  0.00000;
  -0.93097, -0.07267,  0.00000;
  -0.17009,  0.37754,  0.00000;
  -1.26199, -1.00625,  0.00000;
  -0.95970, -1.20528,  0.00000;
  -1.50855, -0.17050,  0.00000;
   0.92323,  0.30807,  0.00000;
  -1.14899, -0.32610,  0.00000;
  -1.05198,  0.00002,  0.00000;
   2.39249,  0.14368,  0.00000;
  -1.12781,  0.14040,  0.00000;
   0.45176,  1.63827,  0.00000;
   0.11432, -0.63195,  0.00000;
  -0.30910,  2.71693,  0.00000;
   0.98915,  0.79428,  0.00000;
   0.45884,  0.59583,  0.00000;
  -1.53731, -2.14758,  0.00000;
  -0.15405,  1.95979,  0.00000;
  -2.53438,  0.23630,  0.00000;
   0.29587,  0.18753,  0.00000;
  -0.25981,  0.68765,  0.00000;
   0.54258,  0.32744,  0.00000;
   0.88490,  0.07740,  0.00000;
  -0.33887, -0.86898,  0.00000;
   0.14640, -0.38785,  0.00000;
   1.39841,  0.77791,  0.00000;
   0.32983,  0.30113,  0.00000;
  -1.58359, -0.26599,  0.00000;
  -0.96940, -0.38421,  0.00000;
  -1.60692,  2.12227,  0.00000;
  -1.34505,  1.25142,  0.00000;
   0.46861, -0.72525,  0.00000;
   0.69407,  0.21253,  0.00000;
   0.44024,  0.01896,  0.00000;
   0.31820,  0.61079,  0.00000;
   0.96909,  1.46574,  0.00000;
   0.84252, -0.43464,  0.00000;
  -0.22778,  0.01809,  0.00000;
  -1.13900, -0.72956,  0.00000;
   0.04661, -0.39416,  0.00000;
   0.83681,  1.31635,  0.00000;
  -1.51815,  0.56506,  0.00000;
  -0.77701, -0.33866,  0.00000;
  -0.11031,  1.44913,  0.00000;
   0.04652, -1.43452,  0.00000;
   0.62325, -0.74245,  0.00000;
  -0.59690,  0.96870,  0.00000;
   0.10825, -1.36328,  0.00000;
  -0.96288,  0.57818,  0.00000;
   0.67108,  0.07627,  0.00000;
  -0.28775, -0.25192,  0.00000;
   0.34806, -0.75567,  0.00000;
   0.99204,  0.01213,  0.00000;
   0.68296,  0.14774,  0.00000;
   0.18202,  0.34296,  0.00000;
   0.22639, -0.19757,  0.00000;
  -0.13823,  0.89493,  0.00000;
  -1.47817, -0.35865,  0.00000;
  -0.15528, -0.27948,  0.00000;
  -1.51104, -0.23981,  0.00000;
  -1.56356, -0.24586,  0.00000;
  -2.56566,  0.77443,  0.00000;
   2.31706,  0.30396,  0.00000;
  -0.71936,  0.49108,  0.00000;
   0.50517,  0.55699,  0.00000;
   1.04455, -0.35163,  0.00000;
  -0.54590, -0.63830,  0.00000;
  -0.63882, -0.16354,  0.00000;
   1.10811,  1.03628,  0.00000;
  -2.85893, -0.88881,  0.00000;
  -0.81258, -1.19034,  0.00000;
  -0.98824, -1.91060,  0.00000;
  -0.96196,  0.43177,  0.00000;
   0.78357,  1.94844,  0.00000;
  -1.66184, -1.35683,  0.00000;
  -0.13833,  0.77174,  0.00000;
   0.94752, -0.83813,  0.00000;
  -0.67150,  0.03762,  0.00000;
   0.15314,  0.02018,  0.00000;
  -1.41634,  1.12571,  0.00000;
   0.12888, -1.13204,  0.00000;
   1.17992,  0.64401,  0.00000;
  -0.35181, -0.74585,  0.00000;
  -0.28269,  0.85805,  0.00000;
  -0.54664, -1.73055,  0.00000;
   0.09920, -0.95383,  0.00000;
   0.02787,  1.61338,  0.00000;
  -1.37607, -0.50245,  0.00000;
   0.92422,  0.65306,  0.00000;
   1.53320,  0.62339,  0.00000;
  -2.16112,  1.09324,  0.00000;
   0.46682,  1.53573,  0.00000;
   1.26978, -0.16090,  0.00000;
   0.32447,  0.74051,  0.00000;
  -1.01166,  0.32751,  0.00000;
  -1.13112, -0.91437,  0.00000;
   1.17426,  1.66446,  0.00000;
   0.35421,  1.13412,  0.00000;
  -1.22009,  0.35894,  0.00000;
  -1.42347,  1.45552,  0.00000;
  -0.80168,  0.18672,  0.00000;
  -0.38810, -0.03356,  0.00000;
   1.84865,  1.05464,  0.00000;
   0.95699,  0.89856,  0.00000;
  -0.42176, -0.93469,  0.00000;
   1.24563,  1.16003,  0.00000;
   0.05710, -0.26286,  0.00000;
  -0.42589,  0.16167,  0.00000;
   0.24026, -0.68095,  0.00000;
   0.09679,  0.79096,  0.00000;
   1.60697,  1.59392,  0.00000;
   0.68196, -1.36356,  0.00000;
   1.32846,  0.21654,  0.00000;
  -1.30463,  0.27472,  0.00000;
  -0.07558, -1.79863,  0.00000;
  -0.25665, -1.50989,  0.00000;
  -1.02704,  0.57198,  0.00000;
  -0.14053, -0.11259,  0.00000;
   1.05793,  0.27484,  0.00000;
  -0.74201, -0.62684,  0.00000;
   1.02149, -0.49177,  0.00000;
  -0.53463,  1.20462,  0.00000;
   0.62553,  0.15696,  0.00000;
  -1.65323, -1.00819,  0.00000;
  -0.61702, -1.15649,  0.00000;
  -1.87129, -0.75836,  0.00000;
  -0.49525,  0.03202,  0.00000;
   1.02526,  0.08302,  0.00000;
  -0.86796, -0.71284,  0.00000;
   1.82030,  0.82442,  0.00000;
  -0.61123,  0.81689,  0.00000;
  -0.29879, -0.54441,  0.00000;
   1.16308,  1.15616,  0.00000;
   0.68428, -1.68147,  0.00000;
  -1.81897,  1.06787,  0.00000;
   0.78970,  0.65314,  0.00000;
   0.28412,  0.33674,  0.00000;
   1.99435, -0.66786,  0.00000;
  -0.26947,  0.91621,  0.00000;
   0.42974, -0.07543,  0.00000;
   0.45798, -2.75082,  0.00000;
   0.01207, -0.09038,  0.00000;
  -0.13309, -1.31312,  0.00000;
   2.02347, -2.29911,  0.00000;
   0.33869, -1.31333,  0.00000;
  -1.47819, -1.55568,  0.00000;
  -0.84526, -1.72124,  0.00000;
   0.45002,  0.22832,  0.00000;
   0.16279, -0.43389,  0.00000;
  -0.43486, -0.12196,  0.00000;
   1.22029,  0.59156,  0.00000;
   0.21929,  0.44950,  0.00000;
   1.45877,  0.63344,  0.00000;
  -1.12256, -1.04024,  0.00000;
  -0.42975,  1.49370,  0.00000;
  -0.57080,  0.37273,  0.00000;
   2.34716,  1.79576,  0.00000;
   0.40963, -1.07954,  0.00000;
   0.19649,  0.11744,  0.00000;
   0.88505,  0.51139,  0.00000;
  -1.84395, -0.25343,  0.00000;
  -0.14099,  0.85885,  0.00000;
   1.42400,  1.54865,  0.00000;
  -1.06743,  1.21771,  0.00000;
  -1.71324, -0.50817,  0.00000;
  -1.37991,  1.47456,  0.00000;
   0.18063, -0.13610,  0.00000;
   0.05986,  0.33376,  0.00000;
  -0.72192,  0.02409,  0.00000;
  -0.07412, -0.60078,  0.00000;
   1.44828, -1.08128,  0.00000;
  -0.68202,  1.96698,  0.00000;
   0.59443,  0.87017,  0.00000;
  -0.15435,  0.08795,  0.00000;
  -0.48017, -0.65086,  0.00000;
  -0.47157, -1.08059,  0.00000;
   1.34915, -2.13538,  0.00000;
  -0.76609,  1.39245,  0.00000;
  -2.67910,  0.39649,  0.00000;
   0.72936, -0.06026,  0.00000;
  -0.74057,  0.01173,  0.00000;
  -0.62602, -1.06101,  0.00000;
  -0.88856, -0.88083,  0.00000;
  -0.72680,  1.15857,  0.00000;
   0.58557,  1.04725,  0.00000;
  -0.45677,  1.25126,  0.00000;
  -1.11216, -0.40606,  0.00000;
  -1.21322, -0.50646,  0.00000;
   1.12961,  0.27913,  0.00000;
   1.02301, -0.15969,  0.00000;
  -0.59228,  1.15255,  0.00000;
  -1.12845, -0.74791,  0.00000;
   0.18578, -2.37692,  0.00000;
  -0.17360,  0.05914,  0.00000;
   2.47280, -0.82147,  0.00000;
  -2.62735,  0.43487,  0.00000;
  -0.86486,  0.66328,  0.00000;
   0.41867,  1.63391,  0.00000;
  -0.52230,  1.16287,  0.00000;
  -2.10207,  0.03531,  0.00000;
  -0.63534,  0.29296,  0.00000;
   0.48341,  1.80787,  0.00000;
  -0.53689, -1.24501,  0.00000;
  -1.78197,  0.71240,  0.00000;
   0.60279,  0.43399,  0.00000;
  -1.09573, -0.38668,  0.00000;
  -0.30935,  1.07673,  0.00000;
  -0.28163,  1.14211,  0.00000;
   0.70639,  1.22980,  0.00000;
  -0.49370, -1.99449,  0.00000;
  -0.74289,  0.18122,  0.00000;
  -0.34234, -0.73055,  0.00000;
   1.34865, -0.09828,  0.00000;
